"name","brand_name","application_number","Action_Date","submission_class_code_description","New_Ind_in_Skin_Ca_Y_N","Indication_brief","Dz","N","substance_name","generic_name","manufacturer_name","marketing_status","reference_drug","product_number","dosage_form","route","strength","submission_number","submission_status","submission_type","submission_status_date","review_priority","submission_class_code","Subjects_Enrolled","Drug_Approval","BLA_NDA","Indication","Notes","Trial","Endpoint","END","Endpoint_shortened","EndpointNum","EE Var","EE Raw","Effect_Estimate","Major Efficacy Outcome Measure","Hazard_Ratio","Response_Rate","lb_95CI_proposed","lb_95CI","ub_95CI","Tool","Toolshort","ToolNum","Subm_Class_Skin_Confirmed_yes_no","NTE_Skin_confirmed","SingleArmNum_N_Y","RR_used_n_y","Placebo_Controlled_Trial","Comparator_Study_Placebo_Observation_or_Active_Comparator_N_Y","Regular_Approval","Accelerated_Approval","RANum","Mechanism","Mechanism_long","Mechanistic_Class","DESI_Drug","Other"
"PACLITAXEL","TAXOL","NULL",1996-12-13,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","15","AP","SUPPL",1996-12-13,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1997-03-05,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","17","AP","SUPPL",1997-03-05,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1997-04-25,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","19","AP","SUPPL",1997-04-25,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1997-08-04,"Efficacy","Yes","AIDS-Related Kaposi's Sarcoma - Second Line","KS","59","NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","22","AP","SUPPL",1997-08-04,"PRIORITY","EFFICACY","59","Paclitaxel (TAXOL®)","NDA020262","Second-line therapy in patients with AIDS-related Kaposi's sarcoma","Application went to ODAC in 1997; supporting documentation can be found on the internet","Two, open-label, non-comparative studies","Response Rate","ORR","Response Rate",0,NA,"ORR: 59% (35/59) (46%, 72%)",NA,"RR: 59%",NA,"RR: 59%",NA,"45.7","71.900000000000006","Modified ACTG","ACTG","10","Yes",0,1,"1",0,0,"Yes","No","1","Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1997-09-18,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","18","AP","SUPPL",1997-09-18,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1997-12-19,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","25","AP","SUPPL",1997-12-19,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1998-04-01,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","23","AP","SUPPL",1998-04-01,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1998-04-09,"Efficacy",NA,"Taxol plus Cis in Ovarian Cancer","Ovarian Cancer",NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","26","AP","SUPPL",1998-04-09,"PRIORITY","EFFICACY",NA,NA,NA,"Use of Taxol as first-line in advanced carcinoma of the ovary with cisplatin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1998-04-09,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","27","AP","SUPPL",1998-04-09,"PRIORITY","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1998-04-09,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","28","AP","SUPPL",1998-04-09,"PRIORITY","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1998-06-30,"Efficacy",NA,"Use of Taxol as first-line in NSCLC with cisplatin","NSCLC",NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","24","AP","SUPPL",1998-06-30,"STANDARD","EFFICACY",NA,NA,NA,"Use of Taxol as first-line in NSCLC with cisplatin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1998-11-05,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","29","AP","SUPPL",1998-11-05,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1999-01-08,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","14","AP","SUPPL",1999-01-08,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1999-01-08,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","16","AP","SUPPL",1999-01-08,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1999-01-08,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","21","AP","SUPPL",1999-01-08,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1999-01-08,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","31","AP","SUPPL",1999-01-08,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1999-03-19,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","30","AP","SUPPL",1999-03-19,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1999-10-25,"Efficacy",NA,"Adjuvant Breast Cancer with Doxorubicin","Breast Cancer",NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","33","AP","SUPPL",1999-10-25,"PRIORITY","EFFICACY",NA,NA,NA,"Adjuvant Breast Cancer with Doxorubicin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",1999-12-10,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","32","AP","SUPPL",1999-12-10,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2000-06-20,"Efficacy",NA,"3 hour infusion of Taxol","Ovarian Cancer",NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","36","AP","SUPPL",2000-06-20,"PRIORITY","EFFICACY",NA,NA,NA,"3 hour infusion of Taxol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2001-04-10,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","39","AP","SUPPL",2001-04-10,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2001-05-23,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","40","AP","SUPPL",2001-05-23,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2002-03-04,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","37","AP","SUPPL",2002-03-04,"PRIORITY","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2002-03-04,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","38","AP","SUPPL",2002-03-04,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2002-08-29,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","35","AP","SUPPL",2002-08-29,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2002-12-12,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","42","AP","SUPPL",2002-12-12,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2003-03-05,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","41","AP","SUPPL",2003-03-05,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2010-08-13,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","48","AP","SUPPL",2010-08-13,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2011-05-02,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","49","AP","SUPPL",2011-05-02,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2014-06-27,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","50","AP","SUPPL",2014-06-27,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"PACLITAXEL","TAXOL","NULL",2015-03-03,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","6MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","51","AP","SUPPL",2015-03-03,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtubule Stabilizer","Microtubule Stabilizer","Cytotoxic Agent",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2016-05-18,"Type 1 - New Molecular Entity",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","1","AP","ORIG",2016-05-18,"PRIORITY","TYPE 1",NA,"Atezolizumab (TECENTRIQ®)","BLA761034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2017-04-17,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","1","AP","SUPPL",2017-04-17,"PRIORITY","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2018-03-13,"Labeling",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","5","AP","SUPPL",2018-03-13,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2018-04-30,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","3","AP","SUPPL",2018-04-30,"STANDARD","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2018-06-14,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","8","AP","SUPPL",2018-06-14,"PRIORITY","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2018-06-19,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","10","AP","SUPPL",2018-06-19,"PRIORITY","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2018-06-26,"Labeling",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","11","AP","SUPPL",2018-06-26,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2018-07-02,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","12","AP","SUPPL",2018-07-02,"PRIORITY","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2018-12-06,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","9","AP","SUPPL",2018-12-06,"PRIORITY","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2019-03-08,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","18","AP","SUPPL",2019-03-08,"PRIORITY","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2019-03-18,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","19","AP","SUPPL",2019-03-18,"PRIORITY","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2019-05-06,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","13","AP","SUPPL",2019-05-06,"STANDARD","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"ATEZOLIZUMAB","TECENTRIQ","BLA761034",2019-05-06,"Efficacy",NA,NA,NA,NA,"ATEZOLIZUMAB","ATEZOLIZUMAB","Genentech, Inc.","Prescription","No","001","INJECTABLE","INJECTION","1200MG/20ML","14","AP","SUPPL",2019-05-06,"STANDARD","EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
